mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_loss,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
4.574614953994751,0.19721440735022647,0.018445920944213868,0.003908440605587728,0.1,linear,50,"{'learning_rate': 0.1, 'loss': 'linear', 'n_estimators': 50}",0.7469666678237341,0.7326179632416246,0.7131561521978984,0.7555307463547541,0.7178517040659789,0.733224646736798,0.016284011348567835,33
8.73240351676941,0.20972669900217286,0.03704538345336914,0.0033435795440435157,0.1,linear,100,"{'learning_rate': 0.1, 'loss': 'linear', 'n_estimators': 100}",0.7504083492957996,0.7432115923413913,0.7236293639235427,0.7646651310000694,0.7247700689208347,0.7413369010963275,0.015607874622756033,15
16.11032509803772,0.4990453121997379,0.08043427467346191,0.01084333934824711,0.1,linear,200,"{'learning_rate': 0.1, 'loss': 'linear', 'n_estimators': 200}",0.7514519219470586,0.7495861268193056,0.739304143018761,0.764364002877385,0.7298774137404193,0.7469167216805859,0.011665254008157004,9
4.2473241806030275,0.16451177951239698,0.02380833625793457,0.005306512420398533,0.1,square,50,"{'learning_rate': 0.1, 'loss': 'square', 'n_estimators': 50}",0.7493953565312222,0.7296638155786666,0.7087390341337156,0.7374049194461687,0.7160457993468472,0.7282497850073241,0.014577776440702066,36
8.036033964157104,0.09880442692474711,0.0413055419921875,0.004862577070492035,0.1,square,100,"{'learning_rate': 0.1, 'loss': 'square', 'n_estimators': 100}",0.7404137443943344,0.7383938348642047,0.7266395027798056,0.7424482895123801,0.7172682375623618,0.7330327218226171,0.009604854563090418,34
14.757868480682372,0.23478293779212042,0.08332171440124511,0.010041418334101413,0.1,square,200,"{'learning_rate': 0.1, 'loss': 'square', 'n_estimators': 200}",0.7374870922472541,0.7382901824813226,0.7382976931576744,0.7483408602231629,0.7224655560719553,0.7369762768362739,0.008287921261453089,29
4.433440685272217,0.07988758822856241,0.021832275390625,0.003916373046971681,0.1,exponential,50,"{'learning_rate': 0.1, 'loss': 'exponential', 'n_estimators': 50}",0.7448628841951097,0.7296958311387858,0.7084668295469736,0.755553913771926,0.7162259983566674,0.7309610914018926,0.017451546762233223,35
8.63193063735962,0.12326138109997177,0.043662500381469724,0.006053763106425044,0.1,exponential,100,"{'learning_rate': 0.1, 'loss': 'exponential', 'n_estimators': 100}",0.7602477716083175,0.7410821156107287,0.7285026686129794,0.7654698109697042,0.7262960322837366,0.7443196798170933,0.016040845935987157,12
16.135201120376585,0.3457091600016162,0.07590165138244628,0.003429127989380808,0.1,exponential,200,"{'learning_rate': 0.1, 'loss': 'exponential', 'n_estimators': 200}",0.7531590341846175,0.7449729512287602,0.7422039255287978,0.7667922383967753,0.7368535786250449,0.7487963455927991,0.010426823477653013,5
4.190537452697754,0.024945849746784255,0.01932697296142578,0.004052980609769438,0.2,linear,50,"{'learning_rate': 0.2, 'loss': 'linear', 'n_estimators': 50}",0.7566117622414121,0.7417098532811577,0.721257147801006,0.7594810842797459,0.7188189556261372,0.7395757606458917,0.01707289162324803,18
7.895081233978272,0.19902011224259336,0.04398751258850098,0.005075641568251834,0.2,linear,100,"{'learning_rate': 0.2, 'loss': 'linear', 'n_estimators': 100}",0.7500929547884381,0.7429966877284275,0.7410126620601996,0.758312499346735,0.7298522569179302,0.7444534121683459,0.00949771846739342,11
14.976300239562988,0.4025312769984408,0.08682923316955567,0.007564560780289248,0.2,linear,200,"{'learning_rate': 0.2, 'loss': 'linear', 'n_estimators': 200}",0.7488238111986112,0.7470965665115965,0.7536676307606521,0.7524883987259092,0.7357115790455435,0.7475575972484625,0.006384188391672749,7
4.148995304107666,0.09172129512016323,0.017875480651855468,0.00266928026816329,0.2,square,50,"{'learning_rate': 0.2, 'loss': 'square', 'n_estimators': 50}",0.7482561654114067,0.7407065671096311,0.7216463406760407,0.7507504478868579,0.7166987481035695,0.7356116538375012,0.013912245501429603,32
7.742752981185913,0.2677293435512338,0.04460301399230957,0.0031068176041275726,0.2,square,100,"{'learning_rate': 0.2, 'loss': 'square', 'n_estimators': 100}",0.7396209991809122,0.742735939816211,0.7302615882334657,0.746203415696314,0.7307771648902595,0.7379198215634325,0.006393324865143444,26
13.69341320991516,0.1637770599444402,0.08003134727478027,0.0010902453878584486,0.2,square,200,"{'learning_rate': 0.2, 'loss': 'square', 'n_estimators': 200}",0.7398619777235973,0.7382584993087042,0.742073980136808,0.7523282584636242,0.7171770914952316,0.737939961425593,0.011480466742577765,25
4.587688875198364,0.20761485740934346,0.020733118057250977,0.0013464940219902754,0.2,exponential,50,"{'learning_rate': 0.2, 'loss': 'exponential', 'n_estimators': 50}",0.7584877408615713,0.7400349924486701,0.7235249059877359,0.7632039244743712,0.7254268001139661,0.7421356727772629,0.016378164025445174,14
8.372286891937256,0.03124958559566847,0.04289822578430176,0.007354270705272843,0.2,exponential,100,"{'learning_rate': 0.2, 'loss': 'exponential', 'n_estimators': 100}",0.755626215137155,0.752528917056793,0.7449308057350319,0.7638594931492714,0.7360970875321601,0.7506085037220823,0.009458029290395069,1
15.095522785186768,0.09192403528240276,0.08374361991882324,0.0046563488543470526,0.2,exponential,200,"{'learning_rate': 0.2, 'loss': 'exponential', 'n_estimators': 200}",0.7502362707899594,0.7470677994182094,0.7548360458685327,0.7557532650848794,0.7413286194705163,0.7498444001264194,0.00529552276175455,3
4.0454024314880375,0.043968863395164245,0.01808018684387207,0.002075625836893947,0.4,linear,50,"{'learning_rate': 0.4, 'loss': 'linear', 'n_estimators': 50}",0.7506403972195719,0.7511769601324704,0.7453871078184284,0.757725634719244,0.7341423321821412,0.7478144864143712,0.007878360620115928,6
7.5891787052154545,0.11211612777787817,0.042752647399902345,0.009427638722485835,0.4,linear,100,"{'learning_rate': 0.4, 'loss': 'linear', 'n_estimators': 100}",0.7496673109107048,0.748037636294225,0.7550740690727584,0.7588816105468528,0.7378843114867562,0.7499089876622593,0.007146176993705274,2
13.97083044052124,0.26255098801401294,0.07562756538391113,0.004016887753874007,0.4,linear,200,"{'learning_rate': 0.4, 'loss': 'linear', 'n_estimators': 200}",0.7364600910397776,0.7378723060017267,0.7576810833482029,0.752067165235635,0.7213236236501401,0.7410808538550965,0.01279266219884187,17
3.9391856670379637,0.11253565631214284,0.025676918029785157,0.007713575599983929,0.4,square,50,"{'learning_rate': 0.4, 'loss': 'square', 'n_estimators': 50}",0.7358915798673269,0.7384219869328321,0.7409528681927574,0.7367041933208212,0.7262245547091055,0.7356390366045686,0.005016222183415721,31
7.195081901550293,0.13519031475329585,0.046206331253051756,0.00812614717592575,0.4,square,100,"{'learning_rate': 0.4, 'loss': 'square', 'n_estimators': 100}",0.7226086525184903,0.7453091247755284,0.7441954487894802,0.7485043747925337,0.7297546922115759,0.7380744586175216,0.010069754096929473,24
12.703402996063232,0.2537936555770384,0.08175263404846192,0.0019745185128156365,0.4,square,200,"{'learning_rate': 0.4, 'loss': 'square', 'n_estimators': 200}",0.7338080361598678,0.7292865089472074,0.757628050300619,0.7447514911889144,0.725047182620334,0.7381042538433885,0.011764876648680703,23
4.304560327529908,0.13910906955772795,0.02350788116455078,0.0021592873574369682,0.4,exponential,50,"{'learning_rate': 0.4, 'loss': 'exponential', 'n_estimators': 50}",0.749867049619229,0.7451703508730881,0.7361394526736147,0.7656941076734728,0.729857377758992,0.7453456677196793,0.01232212774006282,10
7.8330137729644775,0.17402216937631487,0.04093070030212402,0.0011914782408157646,0.4,exponential,100,"{'learning_rate': 0.4, 'loss': 'exponential', 'n_estimators': 100}",0.7570397402927778,0.7471594283406333,0.7570725357129752,0.7534254683562739,0.7296913224211956,0.7488776990247711,0.01025208245399668,4
14.227893686294555,0.09242494176471407,0.08179583549499511,0.003934272155534605,0.4,exponential,200,"{'learning_rate': 0.4, 'loss': 'exponential', 'n_estimators': 200}",0.7352712508619409,0.7320712940410382,0.7502989263190403,0.7544591154032861,0.7256453020406977,0.7395491777332006,0.011003640289345395,19
3.864141035079956,0.11701563613568237,0.027557802200317384,0.002337927973900449,0.8,linear,50,"{'learning_rate': 0.8, 'loss': 'linear', 'n_estimators': 50}",0.7452796114336692,0.7427840116580551,0.7517125235552782,0.7427476090840188,0.7332647026217032,0.7431576916705449,0.005930712079627453,13
7.152007627487182,0.09235518822675436,0.042572546005249026,0.004925703103113217,0.8,linear,100,"{'learning_rate': 0.8, 'loss': 'linear', 'n_estimators': 100}",0.7296399194997217,0.7366099984995517,0.7462343503337483,0.7515936383364566,0.7322675272925494,0.7392690867924055,0.008357307170279682,20
13.090701961517334,0.2838894423820751,0.0933413028717041,0.016978694350472678,0.8,linear,200,"{'learning_rate': 0.8, 'loss': 'linear', 'n_estimators': 200}",0.7345596701752242,0.7215026534196938,0.7574655537260327,0.7512551206249825,0.7289077454852131,0.7387381486862292,0.013553959516574036,22
3.6934799194335937,0.0601346569387241,0.025775957107543945,0.008107655332035502,0.8,square,50,"{'learning_rate': 0.8, 'loss': 'square', 'n_estimators': 50}",0.7263485318497491,0.7405880035942147,0.7413714876066115,0.7596883213253061,0.7174837667192866,0.7370960222190336,0.014429377201650023,27
6.820737361907959,0.18660783003508152,0.03993945121765137,0.0052345286951069455,0.8,square,100,"{'learning_rate': 0.8, 'loss': 'square', 'n_estimators': 100}",0.7324182188594776,0.745310676856474,0.7376398325245261,0.7536738458613274,0.7095069130283287,0.7357098974260267,0.014940111095130085,30
11.788273429870605,0.2566974912052773,0.06382322311401367,0.012734870954016477,0.8,square,200,"{'learning_rate': 0.8, 'loss': 'square', 'n_estimators': 200}",0.7381648596023733,0.7346108638055426,0.7551693606660275,0.7435483498389847,0.7238756654041274,0.739073819863411,0.010303552171264533,21
3.9643528938293455,0.14190967229960394,0.016921043395996094,0.005947836579719087,0.8,exponential,50,"{'learning_rate': 0.8, 'loss': 'exponential', 'n_estimators': 50}",0.7498283419917191,0.7390411240820381,0.7501035856166383,0.7587168300837243,0.7372664552449604,0.746991267403816,0.007912029921549631,8
6.8412292957305905,0.18889385365919267,0.035404109954833986,0.005781231813113596,0.8,exponential,100,"{'learning_rate': 0.8, 'loss': 'exponential', 'n_estimators': 100}",0.743435702968376,0.7284927210449783,0.7549837695242141,0.7494392885278478,0.7296444399715054,0.7411991844073843,0.010562977309371684,16
8.306917762756347,0.5967273233648399,0.04427804946899414,0.0034684985575854105,0.8,exponential,200,"{'learning_rate': 0.8, 'loss': 'exponential', 'n_estimators': 200}",0.7367132951883635,0.7237964413563629,0.7545418625972818,0.7484987420674944,0.7214498890868444,0.7370000460592695,0.01308556550113518,28
